"year","manufacturer","type","gearshift","fuel","distance","city","price"
2012,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",1,"Indonesia",268
2012,"Toyota","Kijang Innova G","Otomatis","Bensin",1,"Indonesia",154
2008,"Toyota","Yaris J","Otomatis","Bensin",1,"Indonesia",89
2018,"Mitsubishi","Xpander Ultimate","Otomatis","Bensin",1,"Medan",233
2004,"Nissan","X-Trail 2.0 Xt","Otomatis","Bensin",1,"Indonesia",55
2009,"Honda","Freed E","Otomatis","Bensin",1,"Bandung",137
2007,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",93
2015,"Daihatsu","Ayla M","Otomatis","Bensin",1,"Indonesia",80
2014,"Mitsubishi","Mirage Glx","Manual","Bensin",1,"Indonesia",95
2018,"Toyota","Avanza Veloz","Otomatis","Bensin",1,"Indonesia",170
2012,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Indonesia",179
2015,"Daihatsu","Luxio X","Manual","Bensin",1,"Medan",125
2017,"Honda","Brio Satya","Otomatis","Bensin",1,"Indonesia",135
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",193
2014,"Toyota","Vios G","Manual","Bensin",1,"Indonesia",145
2008,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",135
2009,"Mitsubishi","L300 Box","Manual","Solar",1,"Indonesia",100
2015,"Toyota","Avanza Veloz","Manual","Bensin",1,"Tasikmalaya",143
2018,"Daihatsu","Sigra R","Manual","Bensin",1,"Indonesia",125
2011,"Toyota","Vios G","Manual","Bensin",1,"Indonesia",120
2010,"Nissan","Livina Xr","Manual","Bensin",1,"Indonesia",97
2018,"Toyota","Agya Trd","Manual","Bensin",1,"Indonesia",123
2010,"Nissan","Grand Livina Xv","Otomatis","Bensin",1,"Indonesia",85.9
2015,"Honda","Cr-V","Otomatis","Bensin",1,"Indonesia",244.9
2019,"Daihatsu","Ayla X","Otomatis","Bensin",1,"Indonesia",106.8
2014,"Daihatsu","Gran Max Blind Van","Manual","Bensin",1,"Medan",78
2007,"Mazda","Rx-8 Sporty","Manual","Bensin",1,"Indonesia",235
2012,"Toyota","Fortuner Trd","Otomatis","Bensin",1,"Indonesia",225
2015,"Suzuki","Karimun Wagon R Gs","Otomatis","Bensin",1,"Indonesia",95
2015,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",190
2015,"Chevrolet","Captiva Vcdi","Otomatis","Solar",1,"Indonesia",225
2014,"Mercedes-Benz","C200 Amg","Otomatis","Bensin",1,"Bandung",565
2012,"Chevrolet","Captiva Lv","Otomatis","Solar",1,"Medan",173
2016,"Toyota","Sienta V","Otomatis","Bensin",1,"Medan",172
2009,"Honda","Freed Psd","Otomatis","Bensin",1,"Indonesia",129
2009,"Honda","Freed Psd","Otomatis","Bensin",1,"Indonesia",129
2013,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",122
2015,"Nissan","Livina X-Gear","Manual","Bensin",1,"Indonesia",145
2017,"Toyota","Avanza E","Manual","Bensin",1,"Indonesia",132.5
2016,"Toyota","Fortuner Vrz","Otomatis","Solar",1,"Indonesia",405
2016,"Suzuki","Ertiga Gl","Manual","Bensin",1,"Indonesia",138
2012,"Mitsubishi","Mirage Glx","Manual","Bensin",1,"Indonesia",85
2016,"Suzuki","Karimun Wagon R Gl","Otomatis","Bensin",1,"Tasikmalaya",84
2018,"Daihatsu","Xenia R","Manual","Bensin",1,"Indonesia",151
2017,"Toyota","Agya Trd","Otomatis","Bensin",1,"Indonesia",125
2014,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",143
2016,"Toyota","Kijang Innova Reborn Q","Otomatis","Bensin",1,"Bandung",288
2015,"Daihatsu","Ayla M","Manual","Bensin",1,"Indonesia",90
2010,"Honda","Accord 1.8 Vti-L","Otomatis","Bensin",1,"Bandung",178
2016,"Honda","Civic Es Turbo","Otomatis","Bensin",1,"Medan",370
2011,"Suzuki","Grand Vitara","Otomatis","Bensin",1,"Indonesia",140
2018,"Honda","Cr-V Turbo","Otomatis","Bensin",1,"Indonesia",435
2012,"Honda","Freed E","Otomatis","Bensin",1,"Indonesia",165
2014,"Renault","Duster","Manual","Solar",1,"Medan",120
2017,"Honda","Cr-V Turbo Prestige","Otomatis","Bensin",1,"Indonesia",430
2009,"Honda","Jazz RS M/T","Manual","Bensin",133,"Malang",145
2014,"Honda","Brio E A/T","Otomatis","Bensin",67000,"Malang",120
2013,"Toyota","Avanza 1.5 Veloz M/T","Manual","Bensin",89000,"Malang",137
2008,"Toyota","Vios G","Otomatis","Bensin",102000,"Malang",100
2010,"Toyota","Kijang Innova 2.5 G A/T","Otomatis","Solar",168000,"Malang",170
2014,"Daihatsu","Ayla X A/T","Otomatis","Bensin",90000,"Malang",89
2012,"Toyota","Avanza G A/T","Otomatis","Bensin",80000,"Bandung",114.5
2001,"Toyota","Kijang LGX","Manual","Solar",90000,"Malang",100
2017,"Toyota","Avanza G","Manual","Bensin",12000,"Makassar",165
2017,"Toyota","Agya 1.2 G","Manual","Bensin",30000,"Makassar",123
2010,"Mitsubishi","Strada Triton","Manual","Solar",1e+05,"Makassar",169
2014,"Toyota","Agya Trds","Otomatis","Bensin",40000,"Makassar",97
2015,"Honda","Freed Psd","Otomatis","Bensin",77000,"Makassar",205
2013,"Honda","Cr-V 2.0","Otomatis","Bensin",60000,"Makassar",233
2016,"Honda","Mobilio E","Manual","Bensin",30000,"Makassar",153
2019,"Honda","Brio Rs","Otomatis","Bensin",5000,"Makassar",180
2016,"Honda","Br-V E","Manual","Bensin",30000,"Makassar",190
2017,"Toyota","Agya 1.2 Trds","Otomatis","Bensin",50000,"Makassar",130
2015,"Toyota","Hilux Single Cabin","Manual","Bensin",60000,"Makassar",175
2017,"Toyota","Avanza G","Manual","Bensin",19000,"Makassar",175
2015,"Honda","City E","Manual","Bensin",30000,"Makassar",185
2011,"Honda","Jazz Rs","Otomatis","Bensin",1e+05,"Makassar",139
2017,"Daihatsu","Xenia X","Otomatis","Bensin",50000,"Makassar",139.5
2017,"Daihatsu","Xenia X","Manual","Bensin",1e+05,"Makassar",143
2014,"Daihatsu","Gran Max D","Manual","Bensin",1e+05,"Makassar",90
2010,"Nissan","Grand Livina 1.5 Xv","Otomatis","Bensin",1e+05,"Makassar",89
2014,"Honda","Mobilio E-Cvt","Otomatis","Bensin",20000,"Makassar",138
2013,"Toyota","Rush S","Manual","Bensin",70000,"Makassar",157
2015,"Kia","Rio Cvvt","Otomatis","Bensin",30000,"Makassar",125
2015,"Honda","Jazz Rs","Otomatis","Bensin",40000,"Makassar",205
2015,"Honda","Hr-V E","Otomatis","Bensin",40000,"Makassar",245
2016,"Toyota","Agya Trds","Otomatis","Bensin",40000,"Makassar",112
2014,"Daihatsu","Gran Max D","Manual","Bensin",1e+05,"Makassar",90
2017,"Toyota","Calya E","Manual","Bensin",50000,"Makassar",110
2016,"Toyota","Avanza G","Manual","Bensin",30000,"Makassar",163
2015,"Honda","Hr-V E","Otomatis","Bensin",50000,"Makassar",245
2015,"Daihatsu","Gran Max Blindvan","Manual","Bensin",30000,"Makassar",89
2015,"Toyota","Agya G","Manual","Bensin",40000,"Makassar",100
2014,"Toyota","Kijang","Otomatis","Solar",2,"Kota SBY",227
2013,"Suzuki","SX4 Xover M/T","Manual","Bensin",73000,"Malang",125
2013,"Suzuki","SX4 Xover M/T","Manual","Bensin",73000,"Malang",125
2013,"Daihatsu","Luxio M","Manual","Solar",2e+05,"Malang",118
2006,"Toyota","Yaris E A/T","Otomatis","Bensin",147000,"Malang",95
2014,"Daihatsu","Ayla X","Manual","Bensin",29000,"Indonesia",88
2015,"Mercedes-Benz","CLA200","Otomatis","Bensin",18400,"Indonesia",465
2011,"Ferrari","458 Italia Bicolore Red","Otomatis","Bensin",2900,"Tangerang",5.025
2006,"Toyota","Harrier 240G","Otomatis","Bensin",102000,"Jakarta Timur",147
2015,"Toyota","Avanza 1.5 A/T Veloz","Otomatis","Bensin",65000,"Jakarta Utara",130
2015,"Toyota","Kijang Innova G M/T","Manual","Solar",80000,"Jakarta Utara",220
2015,"Toyota","Avanza 1.3 E M/T","Manual","Bensin",60000,"Malang",130
2012,"Nissan","Grand Livina XV A/T","Otomatis","Bensin",90000,"Kota Jakarta Pusat",90
2006,"Toyota","Kijang Innova 2.0 V","Manual","Bensin",50000,"Kota Denpasar",125
2007,"Honda","CR-V","Otomatis","Bensin",105,"Indonesia",130
2016,"Toyota","Yaris 1.5 G M/T","Manual","Bensin",49000,"Malang",165
2014,"Toyota","Agya G M/T","Manual","Bensin",26000,"Malang",95
2015,"Honda","Brio E Satya M/T","Manual","Bensin",75000,"Malang",113
2017,"Honda","Mobilio S M/T","Manual","Bensin",29000,"Malang",150
2016,"Honda","Brio RS M/T","Manual","Bensin",40000,"Malang",140
2012,"Daihatsu","Xenia R Sporty","Manual","Bensin",1e+05,"Malang",120
2011,"Mercedes-Benz","S300 RSE","Otomatis","Bensin",50000,"Kota Jkt Utara",585
2014,"Ford","Ecosport Titanium","Otomatis","Bensin",50000,"Kota Jakarta Barat",135
2017,"Honda","HR-V Prestige","Otomatis","Bensin",23000,"Kota SBY",320
2014,"Ford","Ecosport TITANIUM","Otomatis","Bensin",94000,"Indonesia",120
2016,"Toyota","Calya","Manual","Bensin",7000,"Indonesia",107
2014,"Suzuki","Swift","Otomatis","Bensin",34000,"Kota Jakarta Selatan",139
2013,"Toyota","Kijang Innova 2.5 V A/T Diesel","Otomatis","Solar",70000,"Kota Jkt Utara",210
2015,"Toyota","Kijang Innova 2.5 V A/T Diesel","Manual","Solar",80000,"Kota Jkt Utara",200
2015,"Toyota","Avanza 1.5 A/T Veloz","Otomatis","Bensin",70000,"Kota Jkt Utara",130
2013,"Chevrolet","Aveo","Manual","Bensin",34000,"Kota Jakarta Barat",89
2009,"Honda","CR-V","Otomatis","Bensin",90000,"Indonesia",125
2012,"Honda","Brio Cbu","Otomatis","Bensin",64000,"Kabupaten Sleman",110
2013,"Honda","Cr-V I-Vtec","Otomatis","Bensin",50000,"Kabupaten Sleman",240
2011,"Daihatsu","Xenia R","Manual","Bensin",249000,"Yogyakarta",108
2016,"Datsun","Go Plus Panca","Manual","Bensin",32000,"Yogyakarta",90
2016,"Toyota","Fortuner Vrz","Otomatis","Bensin",30000,"Yogyakarta",400
2016,"Toyota","Kijang Innova 2.0Q","Manual","Bensin",43000,"Yogyakarta",260
2017,"Toyota","Avanza G","Manual","Bensin",35000,"Yogyakarta",165
2018,"Daihatsu","Sigra M","Manual","Bensin",28000,"Yogyakarta",100
2017,"Daihatsu","Ayla X","Manual","Bensin",30000,"Yogyakarta",95
2015,"Mitsubishi","Delica","Otomatis","Bensin",54000,"Yogyakarta",250
2018,"Honda","Brio Satya E","Otomatis","Bensin",7200,"Yogyakarta",155
2018,"Toyota","Avanza G","Manual","Bensin",22000,"Yogyakarta",170
2009,"Honda","Jazz I-Vtec","Otomatis","Bensin",70000,"Yogyakarta",130
2012,"Chevrolet","Aveo Lt","Otomatis","Bensin",47000,"Yogyakarta",105
2011,"Honda","Freed Psd","Otomatis","Bensin",85000,"Yogyakarta",150
2017,"Toyota","Calya G","Otomatis","Bensin",40000,"Kabupaten Sleman",119
2018,"Toyota","Calya G","Manual","Bensin",11000,"Yogyakarta",125
2016,"Datsun","Go Plus Panca","Manual","Bensin",52000,"Yogyakarta",85
2017,"Suzuki","Baleno","Manual","Bensin",8000,"Yogyakarta",170
2015,"Toyota","Rush Trd","Otomatis","Bensin",84000,"Kabupaten Sleman",182
2014,"Toyota","Fortuner G Vnturbo","Otomatis","Solar",66000,"Kabupaten Sleman",315
2013,"Daihatsu","Ayla X","Otomatis","Bensin",76000,"Yogyakarta",85
2018,"Honda","Mobilio Rs","Manual","Bensin",18000,"Yogyakarta",165
2018,"Honda","Brio Satya E","Otomatis","Bensin",30000,"Yogyakarta",155
2017,"Suzuki","Ignis Gl","Manual","Bensin",8000,"Yogyakarta",125
2018,"Mitsubishi","Xpander Ultimate","Otomatis","Bensin",33000,"Yogyakarta",240
2014,"Toyota","Vios E","Manual","Bensin",75000,"Yogyakarta",140
2012,"Suzuki","Ertiga 1.4 GL","Manual","Bensin",1,"Malang",120
2008,"Suzuki","APV","Manual","Bensin",119000,"Jakarta Selatan",65
2011,"Isuzu","Panther Grand Touring Manual","Manual","Solar",95000,"Jakarta Selatan",165
2014,"Honda","Motorcycles CBR","Manual","Bensin",72000,"Indonesia",19
2010,"Honda","CR-V","Otomatis","Bensin",131765,"North Sumatra",150
2003,"Toyota","Kijang","Manual","Solar",230656,"North Sumatra",115
2011,"Toyota","Kijang Innova","Otomatis","Solar",105247,"North Sumatra",185
2013,"Honda","CR-V PRESTIGE 2.4 AT","Otomatis","Bensin",60000,"Bandung",239.5
1996,"Toyota","Corona sedan","Otomatis","Bensin",86693,"Indonesia",30
2004,"Toyota","Vios E M/T","Manual","Bensin",212590,"Indonesia",58
2010,"Mitsubishi","Triton","Manual","Solar",90000,"DKI Jakarta",210
2017,"Yamaha","X-MAX","Otomatis","Bensin",5000,"Indonesia",49
2012,"Toyota","Fortuner G TRD","Otomatis","Solar",109000,"Tangerang",260
2012,"Toyota","Alphard","Otomatis","Bensin",55000,"Kota Jakarta Barat",330
2011,"Nissan","Grand Livina","Otomatis","Bensin",90000,"Indonesia",85
2003,"Toyota","IST","Otomatis","Bensin",110000,"Jakarta Utara",70
2015,"Toyota","Avanza All New Veloz A/T TDP...","Otomatis","Bensin",31000,"Tangerang",139
2016,"Toyota","Avanza Grand New G M/T TDP 20JT","Manual","Bensin",40000,"Tangerang",142
2010,"Toyota","Harrier 2.4 PREMIUM heater seat","Otomatis","Bensin",70000,"Kota Jkt Utara",230
2008,"Toyota","Kijang Innova 2.0 G M/T","Manual","Bensin",190000,"Indonesia",115
2015,"Honda","Mobilio E M/T","Manual","Bensin",108000,"Indonesia",132
2008,"Honda","Jazz Idsi A/T","Otomatis","Bensin",1,"Malang",95
2017,"Daihatsu","Sigra 1.2 R Deluxe M/T","Manual","Bensin",31000,"Malang",120
2017,"Toyota","Avanza Grand G M/T","Manual","Bensin",34000,"Malang",165
2014,"Nissan","Grand Livina XV","Otomatis","Bensin",81000,"Gunung Kidul",115
2012,"Toyota","Rush 1.5 G A/T","Otomatis","Bensin",87000,"Malang",140
2016,"Toyota","Kijang Innova All New Reborn...","Otomatis","Solar",36000,"Malang",295
2005,"Toyota","Avanza 1.3 E","Manual","Bensin",1,"Malang",82
2011,"Toyota","Avanza 1.3 G","Manual","Bensin",1,"Malang",113
2013,"Honda","Freed E PSD 1.5 AT","Otomatis","Bensin",1e+05,"Kota Jakarta Pusat",160
2010,"Toyota","Fortuner 2.5 G M/T","Manual","Solar",1,"Malang",210
2016,"Honda","BR-V","Otomatis","Bensin",30000,"Malang",190
2014,"Mitsubishi","Pajero Sport Exceed 2.5 AT","Otomatis","Solar",79000,"Kota Jakarta Pusat",260
2017,"Toyota","Agya 1.0 G TRD MT","Manual","Bensin",19000,"Bandung",99.5
2009,"Honda","Freed 1.5 PSD","Otomatis","Bensin",1e+05,"Malang",135
2002,"Volvo","S40 Automatic 2.0.STIR KIRI,S...","Otomatis","Bensin",42680,"Jakarta Selatan",155
2000,"Mercedes-Benz","S280 Automatic.Jarak ...","Otomatis","Bensin",13701,"Jakarta Selatan",167
2011,"Nissan","X-Trail 2.0 CVT Automatic-Tr...","Otomatis","Bensin",152597,"Jakarta Selatan",127
2003,"Toyota","Will vs 1.5 Automatic.Unit C...","Otomatis","Bensin",42625,"Jakarta Selatan",178
2014,"Mitsubishi","Colt Diesel Box 110Ps","Manual","Solar",2,"Indonesia",179.5
2016,"Daihatsu","Ayla X","Manual","Bensin",40000,"Jakarta Timur",93
2014,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",60000,"Jakarta Timur",320
2012,"Daihatsu","Luxio M","Manual","Bensin",2,"Indonesia",97
2010,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",130
2008,"Honda","Cr-V 2.0","Manual","Bensin",2,"Indonesia",125
2014,"Toyota","Agya G","Otomatis","Bensin",2,"Indonesia",93
2003,"Toyota","Kijang Lgx","Manual","Bensin",2,"Indonesia",86
2014,"Daihatsu","Terios Tx","Otomatis","Bensin",2,"Kota Denpasar",149
2013,"Toyota","Agya Trd S","Otomatis","Bensin",2,"Kota Denpasar",94
2014,"Toyota","Kijang Innova V Luxury","Otomatis","Bensin",2,"Palembang",195
2013,"Nissan","Grand Livina Xv","Otomatis","Bensin",90000,"Kota Jakarta Barat",118
2016,"Honda","Brio E Satya","Otomatis","Bensin",24000,"Indonesia",121
2007,"Toyota","Fortuner 2.7 G","Otomatis","Bensin",1e+05,"Jakarta Timur",175
2012,"Suzuki","Apv Arena Sgx","Manual","Bensin",1e+05,"Indonesia",93
1990,"Toyota","Kijang Pickup","Manual","Bensin",2e+06,"Indonesia",23
2004,"Toyota","Kijang Lsx 1.8 Efi","Manual","Bensin",198000,"Indonesia",80
2011,"Mazda","2 R Sedan","Otomatis","Bensin",70000,"Jakarta Utara",95
2016,"Daihatsu","Xenia X","Manual","Bensin",2,"Indonesia",140
1997,"Daihatsu","Feroza","Manual","Bensin",2,"Indonesia",67
2011,"Mitsubishi","Pajero Sport Exceed","Otomatis","Bensin",2,"Indonesia",235
2012,"Kia","Rio","Manual","Bensin",2,"Indonesia",107
2017,"Toyota","Rush Trd","Manual","Bensin",2,"Indonesia",207
2000,"Toyota","Kijang Ssx 1.8 Efi","Manual","Bensin",4e+05,"Indonesia",65
2017,"Honda","Mobilio E Cvt","Manual","Bensin",2,"Jakarta Utara",140
2010,"Daihatsu","Xenia Li","Manual","Bensin",2,"Indonesia",83
2015,"Honda","Freed S","Otomatis","Bensin",2,"Indonesia",193
2013,"Toyota","Kijang Innova G","Otomatis","Solar",2,"Indonesia",207
2018,"Toyota","Calya G","Manual","Bensin",2,"Indonesia",122
2011,"Toyota","Kijang Innova V Luxury","Otomatis","Bensin",2,"Indonesia",145
2013,"Honda","Cr-V 2.0","Otomatis","Bensin",2,"Indonesia",223
2013,"Toyota","Kijang Innova G","Otomatis","Bensin",2,"Indonesia",165
2012,"Honda","Cr-V 2.4 Prestige","Otomatis","Bensin",2,"Kota Jakarta Barat",210
2018,"Honda","Brio E Cvt","Otomatis","Bensin",17000,"Indonesia",135
2007,"Isuzu","Panther Grand Touring","Manual","Solar",2,"Indonesia",139
2013,"Toyota","Kijang Innova V","Otomatis","Solar",2,"Palembang",219
2013,"Suzuki","Apv Arena Gx","Manual","Bensin",2,"Kota Denpasar",109
2018,"Toyota","Voxy","Otomatis","Bensin",2,"Kota Jakarta Pusat",385
2008,"Honda","Civic","Otomatis","Bensin",2,"Indonesia",125
2012,"Daihatsu","Xenia R","Manual","Bensin",2,"Kota Denpasar",125
2007,"Toyota","Alphard G Premium Sound","Otomatis","Bensin",50000,"Jakarta Timur",188
2015,"Toyota","Yaris G","Otomatis","Bensin",50000,"Jakarta Timur",158
1979,"Toyota","Land Cruiser Hard Top","Manual","Solar",2e+05,"Jakarta Timur",195
2009,"Nissan","X-Trail 2.5 St","Otomatis","Bensin",50000,"Jakarta Timur",125
2011,"Suzuki","Apv Arena Gl","Manual","Bensin",1e+05,"Indonesia",88
2013,"Daihatsu","Xenia R Attivo","Otomatis","Bensin",1e+05,"Indonesia",125
2016,"Toyota","Avanza E","Manual","Bensin",1e+05,"Indonesia",130
2016,"Suzuki","Swift Gs","Otomatis","Bensin",2,"Kota Denpasar",175
2016,"Daihatsu","Xenia R","Manual","Bensin",40000,"Jakarta Utara",125
2016,"Honda","Jazz Rs","Manual","Bensin",2,"Indonesia",199
2014,"Toyota","Corolla Altis 1.8 V","Otomatis","Bensin",2,"Indonesia",215
2015,"Toyota","Avanza G","Manual","Bensin",2,"Indonesia",139
2016,"Suzuki","Ertiga Gl","Manual","Bensin",2,"Indonesia",140
2008,"Honda","Cr-V","Otomatis","Bensin",2,"Indonesia",125
2017,"Toyota","Sienta G","Manual","Bensin",2,"Indonesia",165
2004,"Suzuki","Aerio","Manual","Bensin",150000,"Indonesia",68
2005,"Suzuki","Carry Pickup","Manual","Bensin",11300,"Indonesia",38
1997,"Toyota","Kijang Lgx","Manual","Bensin",150000,"Indonesia",60
2014,"Daihatsu","Xenia X","Manual","Bensin",1e+05,"Indonesia",117
2016,"Daihatsu","Ayla X","Manual","Bensin",2,"Kota Denpasar",98
2015,"Daihatsu","Ayla X","Manual","Bensin",2,"Kota Denpasar",89
2018,"Nissan","Juke Rx","Otomatis","Bensin",2,"Kota Denpasar",220
2016,"Toyota","Sienta Q","Otomatis","Bensin",2,"Kota Denpasar",215
2014,"Toyota","Avanza Veloz","Manual","Bensin",2,"Indonesia",153
2016,"Daihatsu","Ayla X","Otomatis","Bensin",2,"Indonesia",98
2018,"Honda","Mobilio E Cvt","Otomatis","Bensin",2,"Jakarta Utara",160
2018,"Daihatsu","Ayla X","Otomatis","Bensin",2,"Indonesia",120
2015,"Nissan","Grand Livina X-Gear","Manual","Bensin",2,"Indonesia",135
2012,"Toyota","Fortuner G Trd","Otomatis","Solar",2,"Indonesia",258.5
2015,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",199
2012,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",70000,"Jakarta Timur",278
2007,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",1e+05,"Jakarta Timur",115
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",30000,"Jakarta Timur",415
2016,"Toyota","Rush Trd S","Otomatis","Bensin",2,"Indonesia",180
2016,"Toyota","Yaris Trd S","Otomatis","Bensin",2,"Indonesia",170
2014,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",96000,"Kota Jakarta Timur",175
2012,"Toyota","Avanza G","Manual","Bensin",2,"Indonesia",117
2016,"Toyota","Avanza G","Manual","Bensin",2,"Palembang",148
2012,"Toyota","Kijang Innova V","Otomatis","Bensin",2,"Palembang",168
2011,"Suzuki","Splash","Manual","Bensin",2,"Palembang",85
2018,"Daihatsu","Ayla X","Manual","Bensin",2,"Indonesia",105
2008,"Honda","Jazz Idsi","Otomatis","Bensin",2,"Indonesia",83
2017,"Toyota","Agya G","Manual","Bensin",2,"Kota Denpasar",105
2015,"Toyota","Avanza G","Manual","Bensin",50000,"Jakarta Timur",132
2012,"Daihatsu","Terios Tx","Otomatis","Bensin",70000,"Jakarta Timur",128
2018,"Daihatsu","Sigra X","Manual","Bensin",80000,"Kota Jakarta Timur",110
2015,"Toyota","Fortuner G / Vnt Turbo","Otomatis","Bensin",80000,"Kota Jakarta Timur",295
2017,"Honda","Hr-V E Cvt","Otomatis","Bensin",40000,"Indonesia",238
2014,"Honda","Jazz Rs","Otomatis","Bensin",63000,"Indonesia",178
2016,"Honda","Hr-V E","Otomatis","Bensin",54000,"Indonesia",225
2014,"Toyota","Vios G","Otomatis","Bensin",60000,"Jakarta Timur",148
2014,"Honda","Mobilio E","Otomatis","Bensin",60000,"Jakarta Timur",135
2008,"Toyota","Rush S","Otomatis","Bensin",1e+05,"Jakarta Timur",115
2014,"Honda","Mobilio E / Cvt","Otomatis","Bensin",80000,"Indonesia",13.5
2017,"Toyota","Calya G","Manual","Bensin",2,"Indonesia",115
2012,"Suzuki","Splash","Manual","Bensin",2,"Indonesia",79
2016,"Toyota","Avanza G","Manual","Bensin",70000,"Kota Jakarta Timur",145
2005,"Suzuki","Apv X","Manual","Bensin",150000,"Indonesia",68
1995,"Toyota","Starlet 1.3 G","Manual","Bensin",2e+05,"Indonesia",48
2018,"Daihatsu","Sigra M","Manual","Bensin",2,"Indonesia",99
2007,"Toyota","Kijang Innova V","Manual","Bensin",2,"Indonesia",133
2004,"Toyota","Kijang Lgx","Manual","Bensin",2,"Indonesia",85
2006,"Toyota","Harrier L.Prem","Otomatis","Bensin",1e+05,"Jakarta Utara",150
2015,"Toyota","Yaris Trd S","Otomatis","Bensin",2,"Indonesia",190
2013,"Toyota","Rush Trd S","Manual","Bensin",2,"Indonesia",175
2015,"Daihatsu","Sirion D","Manual","Bensin",2,"Kota Denpasar",112
2018,"Daihatsu","Ayla X","Manual","Bensin",2,"Kota Denpasar",105
2018,"Daihatsu","Xenia R","Manual","Bensin",2,"Kota Denpasar",153
2014,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",175
2015,"Toyota","Avanza Veloz","Manual","Bensin",2,"Indonesia",150
2016,"Toyota","Avanza Veloz","Manual","Bensin",2,"Indonesia",155
1982,"Toyota","Corolla","Manual","Bensin",2,"Kota Denpasar",120
2009,"Toyota","Fortuner G","Otomatis","Bensin",2,"Indonesia",195
2014,"Toyota","Fortuner G","Otomatis","Solar",2,"Indonesia",284.9
2017,"Suzuki","Ertiga Gx","Manual","Bensin",2,"Jakarta Utara",140
2013,"Toyota","Kijang Innova G","Manual","Bensin",2,"Indonesia",179
2017,"Toyota","Calya G","Manual","Bensin",2,"Indonesia",115
2013,"Mazda","Cx-5 2.5 Touring","Otomatis","Bensin",62000,"DKI Jakarta",212
2007,"Honda","Cr-V 2.0","Otomatis","Bensin",2,"Palembang",139
2014,"Nissan","Grand Livina Ultimate","Otomatis","Bensin",45000,"Kota Jakarta Pusat",128
2018,"Mitsubishi","Pajero Sport Dakar Ultimate","Otomatis","Solar",2,"Kota Jakarta Pusat",450
2009,"Ford","Escape Limited","Otomatis","Bensin",80000,"Kota Jkt Utara",108
2018,"Daihatsu","Xenia R","Manual","Bensin",2,"Indonesia",142
2017,"Toyota","Agya G","Manual","Bensin",2,"Indonesia",105
2014,"Toyota","Vios G","Manual","Bensin",2,"Indonesia",130
2013,"Honda","Freed Psd","Otomatis","Bensin",2,"Indonesia",160
